gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
2.3196650548e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1885378930,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Nearshore waters (0-2mi/3km) - East Jew's Point to Sandy Point,Tristan da Cunha,PRESENT,45,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.0949,-12.2107,NA,27,11,2023,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS1885378930,,NA,CC_BY_4_0,,obsr1101156,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
8.669879635e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS422514480,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Lowlands: bogfern and Phylica; including meteorological station,Tristan da Cunha,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-40.35297,-9.888066,NA,4,9,1999,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS422514480,,NA,CC_BY_4_0,,obsr224566,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3869087083e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1661407784,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Edinburgh of the Seven Seas,Tristan da Cunha,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.06759,-12.31194,NA,21,3,2023,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS1661407784,,NA,CC_BY_4_0,,obsr1316673,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.7883061744e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327919525,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,FK,Diamond Cove,Falkland Islands (Malvinas),PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-51.537365,-57.94239,NA,9,11,2014,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS1327919525,,NA,CC_BY_4_0,,obsr233415,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.3837684933e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS871171510,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,TF,"St. Paul and Amsterdam Islands (-37.8587, 77.5244)",French Southern and Antarctic Lands,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.8587,77.5244,NA,22,8,2013,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS871171510,,NA,CC_BY_4_0,,obsr674492,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.3670489655e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS832430236,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Nightingale Islands general pelagic--over 2 miles from land,Tristan da Cunha,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.473824,-12.466221000000001,NA,31,3,2003,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS832430236,,NA,CC_BY_4_0,,obsr551668,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.378806425e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS871171507,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,TF,"St. Paul and Amsterdam Islands (-37.8574, 77.5248)",French Southern and Antarctic Lands,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.8574,77.5248,NA,23,7,2013,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS871171507,,NA,CC_BY_4_0,,obsr674492,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.382255134e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS871171987,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Nightingale Island (restricted access),Tristan da Cunha,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.42418,-12.48251,NA,17,3,2019,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS871171987,,NA,CC_BY_4_0,,obsr674492,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
8.731465263e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS436366716,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,Off Edinburgh of the Seven Seas,Tristan da Cunha,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-37.05351,-12.312677,NA,23,2,2009,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS436366716,,NA,CC_BY_4_0,,obsr531804,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0939087514e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_QC:OBS688172770,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,TF,Ile St-Paul (zone générale) (accès restreint),French Southern and Antarctic Lands,PRESENT,12,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.724113,77.52146,NA,29,3,2014,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD_QC,OBS688172770,,NA,CC_BY_4_0,,obsr586749,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5.844034114e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS266443387,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,AU,Denmark 10' Cell,Western Australia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-34.91666,117.41666,NA,11,1,2012,4352338,4352338,HUMAN_OBSERVATION,CLO,EBIRD,OBS266443387,,NA,CC_BY_4_0,,obsr529134,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
