gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
1.27170492e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS94667673,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,ZZ,"-49.5,146",High Seas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-49.5,146,NA,2,4,1993,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS94667673,,NA,CC_BY_4_0,,obsr47423,2025-07-04T13:36:09Z,,COUNTRY_COORDINATE_MISMATCH;TAXON_CONCEPT_ID_NOT_FOUND
8.520097617e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS387135755,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (NE Island),Southland,PRESENT,500,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.01944,166.61003,NA,11,2,2016,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS387135755,,NA,CC_BY_4_0,,obsr154724,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.042673488e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS556697483,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,200,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,3,12,2017,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS556697483,,NA,CC_BY_4_0,,obsr411589,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0128841535e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS479443660,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Horseshoe bay,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.892895,168.12823,NA,22,3,2017,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS479443660,,NA,CC_BY_4_0,,obsr167943,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.2812288784e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1658921357,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,AR,Parque Interjurisdiccional Marino Isla Pingüino--Isla Pingüino,Santa Cruz,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-47.907738,-65.71601,NA,18,3,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1658921357,,NA,CC_BY_4_0,,obsr976263,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.5893758703e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS832365512,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,250,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,16,11,2009,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS832365512,,NA,CC_BY_4_0,,obsr1323780,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.1103840304e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1392482524,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Station Point to Seal Point,Southland,PRESENT,63,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02199,166.61084,NA,10,4,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1392482524,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.7336148855e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1068663683,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,snares island,Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.01976,166.60931,NA,4,2,2021,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1068663683,,NA,CC_BY_4_0,,obsr420781,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4.654540375e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS184679240,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Taiaroa Head--Royal Albatross Centre,Otago,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-45.77597,170.72946,NA,17,2,2004,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS184679240,,NA,CC_BY_4_0,,obsr153416,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3481470544e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1597604282,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,400,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,3,1,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1597604282,,NA,CC_BY_4_0,,obsr2357347,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.1639126874e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1392471687,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares--Station Cove,Southland,PRESENT,34,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02224,166.61009,NA,2,4,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1392471687,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.0917541257e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1391468149,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Station Point to Punui Bay,Southland,PRESENT,21,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02122,166.6078,NA,8,4,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1391468149,,NA,CC_BY_4_0,,obsr1242803,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.280009996e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS1620322581,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,40,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,1,2,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS1620322581,,NA,CC_BY_4_0,,obsr37758,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4.76278652e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS209370664,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands,Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.000343,166.59927,NA,11,12,2010,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS209370664,,NA,CC_BY_4_0,,obsr422887,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
8.66263974e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS420939862,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Penguin Slope,Southland,PRESENT,500,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.016895,166.60594,NA,6,12,2013,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS420939862,,NA,CC_BY_4_0,,obsr531804,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.92060867e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS115377658,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands,Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.004623,166.54175,NA,10,4,2011,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS115377658,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.547426686e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS835450144,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,300,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,15,11,2019,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS835450144,,NA,CC_BY_4_0,,obsr670888,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.590022576e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS838403883,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,300,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,15,11,2019,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS838403883,,NA,CC_BY_4_0,,obsr817649,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3091423903e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1902970499,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,2000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,1,1,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1902970499,,NA,CC_BY_4_0,,obsr450816,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.6293937074e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS858465682,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares,Southland,PRESENT,1000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02193,166.61476,NA,27,1,2020,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS858465682,,NA,CC_BY_4_0,,obsr153472,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.094194876e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1392487387,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,"Station Point, The Snares",Southland,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02279,166.60986,NA,6,4,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1392487387,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.560453009e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS880503448,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Station Point to Punui Bay,Southland,PRESENT,223,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02122,166.6078,NA,13,3,2020,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS880503448,,NA,CC_BY_4_0,,obsr1242803,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.6020701356e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS880502035,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Station Point to Punui Bay,Southland,PRESENT,223,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02122,166.6078,NA,13,3,2020,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS880502035,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3107558624e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1584827957,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares -- offshore,Southland,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.057945,166.56497,NA,5,12,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1584827957,,NA,CC_BY_4_0,,obsr2265631,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5.832171523e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS263772170,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,AU,Discovery Bay Coastal Park,Victoria,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-38.1667,141.23334,NA,11,8,2004,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS263772170,,NA,CC_BY_4_0,,obsr529134,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.6060849027e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS880495643,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Station Point to Punui Bay,Southland,PRESENT,80,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02122,166.6078,NA,17,3,2020,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS880495643,,NA,CC_BY_4_0,,obsr152785,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3134803865e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1622247222,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares,Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.035378,166.5988,NA,1,2,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1622247222,,NA,CC_BY_4_0,,obsr965720,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0886757884e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS663281335,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,24,11,2007,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS663281335,,NA,CC_BY_4_0,,obsr512717,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.1357985998e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1315223176,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,"Broughton Island, Snares, NZ (-48.042, 166.617)",Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.042336,166.61746,NA,5,1,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1315223176,,NA,CC_BY_4_0,,obsr188369,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.2911724703e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1620845156,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,26,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,28,1,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1620845156,,NA,CC_BY_4_0,,obsr1609739,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.364507219e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1652434445,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,1,2,2023,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1652434445,,NA,CC_BY_4_0,,obsr1925095,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.005854479e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS462120292,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,"-48.0316x166.6208 - Jan 5, 2017, 7:58 AM",Southland,PRESENT,415,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.031586,166.62082,NA,5,1,2017,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS462120292,,NA,CC_BY_4_0,,obsr220859,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.580328021e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1051657159,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Snares Islands (General),Southland,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.026455,166.60286,NA,16,11,2009,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1051657159,,NA,CC_BY_4_0,,obsr2088681,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0874659783e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS646976960,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,The Snares--Station Cove/Ho Ho Bay,Southland,PRESENT,400,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02372,166.61046,NA,2,11,2011,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS646976960,,NA,CC_BY_4_0,,obsr106177,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.7994035523e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1070501495,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Tini Heke/The Snares—North East Island (south side),Southland,PRESENT,10,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.035263,166.59717,NA,7,2,2021,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1070501495,,NA,CC_BY_4_0,,obsr733478,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.099900517e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1391468128,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,Punui Bay towards North Promontory,Southland,PRESENT,24,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.017555,166.6053,NA,4,4,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1391468128,,NA,CC_BY_4_0,,obsr1242803,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.065484379e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1295001858,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,"South Promontory, The Snares",Southland,PRESENT,500,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.037685,166.61281,NA,2,12,2021,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1295001858,,NA,CC_BY_4_0,,obsr397019,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.3308001007e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1575133903,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus,SPECIES,"Eudyptes robustus Oliver, 1953",Eudyptes robustus,NZ,"Seal Point, The Snares",Southland,PRESENT,1000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-48.02168,166.61264,NA,5,12,2022,2481644,2481644,HUMAN_OBSERVATION,CLO,EBIRD,OBS1575133903,,NA,CC_BY_4_0,,obsr262282,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
